player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
essiaji01,1973,339,823.0,93.0,202.0,34.0,3.0,13.0,92.0,5.0,6.0,122.0,87.0,2.0,2.0,24.0,6.0,28.0
greggto01,1987,351,693.0,64.0,170.0,34.0,2.0,14.0,67.0,10.0,10.0,54.0,123.0,9.0,2.0,3.0,3.0,10.0
martiru01,2006,792,2761.0,404.0,737.0,132.0,7.0,72.0,365.0,74.0,30.0,369.0,451.0,34.0,36.0,5.0,18.0,93.0
suzukku01,2007,746,2676.0,300.0,682.0,139.0,4.0,62.0,327.0,17.0,9.0,187.0,353.0,9.0,46.0,13.0,29.0,79.0
mirabdo01,1996,217,549.0,57.0,127.0,29.0,2.0,19.0,72.0,1.0,0.0,78.0,152.0,5.0,7.0,4.0,5.0,10.0
carroja01,2002,580,1509.0,256.0,410.0,69.0,13.0,9.0,112.0,30.0,21.0,173.0,227.0,4.0,16.0,43.0,14.0,28.0
santibe01,1986,683,2486.0,275.0,661.0,103.0,15.0,75.0,333.0,60.0,41.0,118.0,464.0,17.0,14.0,10.0,26.0,64.0
ruschgl01,1997,164,176.0,8.0,25.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,68.0,0.0,0.0,24.0,0.0,2.0
brenlbo01,1981,615,1924.0,242.0,489.0,88.0,5.0,67.0,251.0,33.0,29.0,240.0,289.0,28.0,12.0,15.0,15.0,39.0
gutiefr01,2005,589,1940.0,264.0,507.0,97.0,8.0,52.0,219.0,58.0,14.0,148.0,451.0,10.0,13.0,26.0,15.0,45.0
heathmi02,1978,480,1619.0,166.0,406.0,63.0,8.0,21.0,170.0,18.0,13.0,95.0,186.0,11.0,6.0,19.0,13.0,43.0
loftoke01,1991,700,2821.0,551.0,883.0,133.0,42.0,39.0,261.0,327.0,71.0,307.0,343.0,23.0,6.0,21.0,20.0,33.0
chaveer01,1998,744,2627.0,414.0,727.0,161.0,15.0,134.0,466.0,28.0,12.0,279.0,462.0,45.0,7.0,0.0,17.0,46.0
johnscl01,1972,432,1139.0,166.0,297.0,59.0,4.0,64.0,203.0,1.0,3.0,187.0,228.0,14.0,23.0,1.0,4.0,24.0
ashbyal01,1973,405,1197.0,115.0,274.0,47.0,5.0,21.0,125.0,4.0,7.0,138.0,187.0,12.0,4.0,36.0,5.0,40.0
langery01,2002,401,867.0,123.0,202.0,45.0,8.0,21.0,93.0,4.0,5.0,116.0,253.0,13.0,10.0,3.0,6.0,16.0
mondera01,1993,757,2886.0,445.0,852.0,161.0,32.0,130.0,419.0,104.0,45.0,159.0,529.0,29.0,20.0,2.0,18.0,42.0
lakerti01,1992,142,287.0,28.0,60.0,13.0,2.0,3.0,32.0,3.0,2.0,20.0,77.0,4.0,2.0,5.0,3.0,8.0
gonzaju03,1989,593,2237.0,334.0,613.0,119.0,9.0,140.0,433.0,14.0,11.0,152.0,461.0,25.0,32.0,2.0,17.0,62.0
molitpa01,1978,752,3080.0,518.0,899.0,147.0,36.0,60.0,281.0,189.0,55.0,268.0,346.0,17.0,15.0,41.0,26.0,48.0
hatchmi01,1979,531,1782.0,183.0,502.0,92.0,13.0,22.0,189.0,6.0,9.0,83.0,133.0,7.0,6.0,14.0,14.0,62.0
hairsje01,1973,282,735.0,87.0,189.0,32.0,3.0,2.0,74.0,2.0,3.0,127.0,107.0,3.0,2.0,11.0,6.0,12.0
liebemi01,1994,455,1570.0,210.0,420.0,88.0,6.0,67.0,250.0,5.0,5.0,123.0,246.0,9.0,25.0,4.0,24.0,38.0
sizemgr01,2004,788,3131.0,552.0,861.0,189.0,40.0,129.0,413.0,130.0,39.0,403.0,696.0,33.0,57.0,8.0,13.0,31.0
loaizes01,1995,176,161.0,11.0,29.0,2.0,1.0,0.0,11.0,0.0,0.0,3.0,35.0,0.0,0.0,23.0,1.0,4.0
nadyxa01,2000,269,775.0,98.0,204.0,36.0,3.0,25.0,91.0,8.0,3.0,51.0,154.0,1.0,14.0,4.0,1.0,23.0
smithbr01,1981,193,222.0,20.0,34.0,5.0,0.0,2.0,12.0,0.0,0.0,16.0,65.0,0.0,0.0,33.0,0.0,1.0
sosasa01,1989,658,2317.0,330.0,587.0,93.0,24.0,95.0,304.0,125.0,58.0,140.0,585.0,16.0,20.0,17.0,16.0,46.0
willibe02,1991,681,2670.0,430.0,760.0,148.0,27.0,79.0,369.0,67.0,39.0,348.0,423.0,16.0,14.0,9.0,18.0,64.0
zuvelpa01,1982,132,303.0,22.0,63.0,10.0,1.0,0.0,7.0,2.0,0.0,25.0,26.0,1.0,1.0,10.0,0.0,5.0
singlke01,1970,791,2660.0,389.0,750.0,119.0,10.0,79.0,354.0,16.0,27.0,495.0,468.0,52.0,8.0,16.0,22.0,83.0
ledeeri01,1998,562,1496.0,220.0,363.0,86.0,16.0,46.0,234.0,24.0,15.0,186.0,367.0,14.0,6.0,3.0,11.0,30.0
duncama01,1985,546,1923.0,251.0,483.0,76.0,20.0,33.0,163.0,119.0,34.0,117.0,371.0,10.0,16.0,30.0,10.0,32.0
knorrra01,1991,172,464.0,57.0,105.0,18.0,2.0,16.0,64.0,0.0,1.0,37.0,116.0,3.0,2.0,3.0,2.0,15.0
stennre01,1971,749,2932.0,344.0,813.0,122.0,31.0,30.0,278.0,38.0,26.0,116.0,240.0,15.0,9.0,24.0,23.0,72.0
smallro02,1975,825,3040.0,414.0,788.0,130.0,15.0,67.0,368.0,18.0,23.0,410.0,450.0,21.0,10.0,84.0,35.0,69.0
zobribe01,2006,604,2108.0,317.0,542.0,120.0,19.0,72.0,314.0,67.0,18.0,298.0,423.0,8.0,10.0,14.0,28.0,33.0
barrema02,1982,631,2255.0,288.0,640.0,112.0,8.0,15.0,206.0,42.0,17.0,217.0,146.0,5.0,5.0,56.0,18.0,49.0
gonzaal01,1994,595,2095.0,260.0,504.0,116.0,13.0,51.0,205.0,63.0,24.0,171.0,496.0,3.0,21.0,41.0,12.0,47.0
hudlere01,1984,212,430.0,66.0,106.0,22.0,3.0,10.0,28.0,45.0,12.0,18.0,71.0,8.0,2.0,6.0,2.0,4.0
sotoma01,1977,158,211.0,14.0,25.0,4.0,0.0,0.0,7.0,0.0,0.0,6.0,72.0,0.0,2.0,27.0,1.0,0.0
palmeda01,1978,79,101.0,6.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,37.0,0.0,0.0,9.0,0.0,1.0
andinro01,2005,173,403.0,48.0,91.0,19.0,0.0,6.0,28.0,6.0,4.0,28.0,99.0,2.0,1.0,3.0,5.0,12.0
kendrho01,2006,655,2472.0,337.0,723.0,163.0,18.0,50.0,305.0,61.0,22.0,111.0,447.0,13.0,31.0,11.0,13.0,70.0
mcewijo01,1998,589,1443.0,184.0,365.0,79.0,9.0,23.0,136.0,25.0,15.0,98.0,283.0,12.0,24.0,33.0,14.0,13.0
pauljo01,1999,194,425.0,65.0,109.0,22.0,2.0,6.0,52.0,11.0,3.0,37.0,91.0,0.0,2.0,9.0,4.0,9.0
smithse01,2007,612,1668.0,255.0,446.0,101.0,21.0,65.0,233.0,19.0,6.0,192.0,349.0,18.0,13.0,1.0,16.0,23.0
goodedw01,1984,177,438.0,34.0,80.0,6.0,1.0,2.0,30.0,0.0,0.0,10.0,79.0,0.0,1.0,49.0,5.0,10.0
hubbatr01,1994,280,497.0,86.0,142.0,25.0,4.0,14.0,57.0,19.0,9.0,54.0,110.0,1.0,4.0,5.0,4.0,13.0
buforda01,1993,423,976.0,166.0,237.0,51.0,4.0,30.0,124.0,43.0,27.0,101.0,215.0,1.0,10.0,8.0,8.0,20.0
jonesbo02,1974,103,199.0,27.0,39.0,6.0,0.0,7.0,20.0,3.0,0.0,21.0,39.0,3.0,1.0,4.0,3.0,6.0
youngjo02,1976,610,1779.0,229.0,483.0,99.0,19.0,35.0,197.0,40.0,34.0,158.0,264.0,20.0,13.0,6.0,21.0,33.0
cartega01,1974,695,2401.0,330.0,642.0,110.0,11.0,97.0,343.0,25.0,17.0,263.0,363.0,29.0,17.0,19.0,27.0,44.0
lopezja01,1992,458,1545.0,176.0,445.0,70.0,7.0,74.0,227.0,2.0,10.0,99.0,287.0,15.0,16.0,4.0,14.0,51.0
davisjo02,1981,777,2641.0,274.0,671.0,138.0,9.0,97.0,383.0,6.0,11.0,226.0,505.0,36.0,5.0,14.0,33.0,76.0
jenkige01,1998,650,2348.0,379.0,663.0,159.0,12.0,122.0,391.0,22.0,9.0,204.0,583.0,35.0,44.0,3.0,15.0,57.0
sakatle01,1977,326,822.0,93.0,186.0,33.0,3.0,14.0,71.0,15.0,8.0,64.0,101.0,3.0,5.0,15.0,6.0,19.0
riverlu01,1986,536,1652.0,192.0,390.0,89.0,8.0,24.0,158.0,14.0,15.0,122.0,314.0,5.0,8.0,32.0,10.0,37.0
hoffmgl01,1980,645,1849.0,222.0,457.0,93.0,9.0,22.0,190.0,5.0,13.0,121.0,261.0,8.0,15.0,41.0,13.0,44.0
womacto01,1993,351,1362.0,190.0,379.0,55.0,17.0,9.0,103.0,122.0,15.0,92.0,210.0,3.0,4.0,12.0,5.0,10.0
bradlmi01,2000,534,1893.0,272.0,509.0,115.0,10.0,54.0,233.0,54.0,28.0,227.0,398.0,14.0,15.0,11.0,8.0,50.0
difelmi01,1996,352,1068.0,91.0,257.0,52.0,6.0,21.0,111.0,2.0,2.0,62.0,230.0,0.0,11.0,17.0,8.0,35.0
parkch01,1994,151,202.0,11.0,33.0,8.0,1.0,0.0,13.0,0.0,0.0,9.0,87.0,0.0,0.0,26.0,2.0,0.0
footeba01,1973,426,1301.0,112.0,299.0,55.0,9.0,29.0,133.0,4.0,3.0,77.0,181.0,20.0,5.0,6.0,13.0,44.0
youngke01,1992,418,1224.0,147.0,309.0,64.0,8.0,39.0,181.0,18.0,12.0,81.0,290.0,6.0,16.0,9.0,21.0,26.0
rolliji01,2000,794,3308.0,503.0,904.0,186.0,52.0,59.0,308.0,171.0,48.0,262.0,475.0,20.0,13.0,28.0,15.0,41.0
grissma02,1989,698,2678.0,430.0,747.0,130.0,23.0,54.0,276.0,266.0,48.0,208.0,373.0,18.0,10.0,12.0,17.0,43.0
valenjo03,1992,522,1725.0,268.0,423.0,99.0,13.0,64.0,256.0,65.0,23.0,187.0,428.0,15.0,7.0,23.0,16.0,11.0
haranaa01,2002,163,300.0,3.0,22.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,150.0,0.0,2.0,24.0,1.0,3.0
ashbyan01,1991,130,202.0,13.0,34.0,8.0,0.0,0.0,10.0,1.0,0.0,4.0,81.0,0.0,0.0,40.0,1.0,2.0
metzgro01,1970,728,2807.0,335.0,666.0,62.0,47.0,5.0,155.0,61.0,31.0,221.0,303.0,16.0,8.0,62.0,16.0,41.0
gutieri01,1993,607,1881.0,241.0,488.0,73.0,15.0,12.0,161.0,35.0,19.0,190.0,360.0,16.0,20.0,11.0,13.0,60.0
newmaje01,1976,580,1677.0,154.0,386.0,68.0,4.0,53.0,193.0,7.0,10.0,87.0,273.0,14.0,4.0,21.0,15.0,40.0
roeniga01,1976,392,1040.0,145.0,263.0,51.0,2.0,43.0,132.0,4.0,6.0,137.0,173.0,10.0,22.0,9.0,12.0,37.0
heepda01,1979,379,847.0,94.0,207.0,46.0,3.0,13.0,74.0,6.0,6.0,96.0,117.0,15.0,4.0,2.0,15.0,22.0
mccraqu01,1995,483,1402.0,221.0,397.0,68.0,15.0,14.0,155.0,70.0,33.0,135.0,259.0,5.0,6.0,28.0,11.0,33.0
redmomi01,1998,404,1092.0,99.0,317.0,52.0,2.0,9.0,107.0,0.0,2.0,85.0,132.0,19.0,30.0,15.0,9.0,31.0
moorech02,1973,474,1356.0,148.0,336.0,59.0,17.0,14.0,143.0,10.0,20.0,126.0,177.0,1.0,2.0,20.0,5.0,31.0
greento02,1996,258,776.0,92.0,187.0,37.0,0.0,32.0,103.0,5.0,4.0,33.0,158.0,1.0,5.0,0.0,2.0,20.0
heltoto01,1997,821,2921.0,582.0,973.0,230.0,15.0,186.0,623.0,27.0,19.0,429.0,398.0,69.0,26.0,2.0,34.0,66.0
perezto03,1995,223,665.0,63.0,154.0,26.0,8.0,3.0,49.0,3.0,5.0,55.0,108.0,2.0,2.0,11.0,2.0,22.0
foliti01,1970,650,2310.0,219.0,557.0,70.0,9.0,5.0,164.0,43.0,15.0,135.0,211.0,22.0,13.0,63.0,17.0,52.0
cruzju01,1977,681,2486.0,378.0,603.0,76.0,15.0,15.0,150.0,257.0,53.0,310.0,316.0,2.0,8.0,44.0,14.0,33.0
deleojo01,1983,166,202.0,4.0,19.0,1.0,0.0,0.0,4.0,0.0,0.0,10.0,80.0,0.0,2.0,26.0,1.0,3.0
burksel01,1987,722,2794.0,440.0,785.0,160.0,27.0,93.0,387.0,93.0,44.0,251.0,450.0,11.0,18.0,14.0,18.0,47.0
burkejo03,1987,104,174.0,3.0,9.0,2.0,0.0,0.0,6.0,0.0,0.0,12.0,86.0,0.0,0.0,25.0,0.0,1.0
vanslan01,1983,832,2663.0,399.0,726.0,138.0,48.0,87.0,386.0,168.0,43.0,316.0,522.0,31.0,9.0,8.0,25.0,32.0
derosma01,1998,275,666.0,102.0,185.0,32.0,2.0,14.0,68.0,5.0,4.0,42.0,96.0,9.0,13.0,3.0,6.0,14.0
robindo01,1978,164,301.0,22.0,78.0,11.0,0.0,4.0,34.0,0.0,1.0,7.0,73.0,0.0,1.0,10.0,1.0,2.0
mccarda01,1993,278,749.0,85.0,169.0,30.0,5.0,10.0,65.0,8.0,9.0,55.0,181.0,1.0,9.0,1.0,3.0,22.0
morame01,1999,711,2332.0,380.0,654.0,138.0,10.0,76.0,312.0,58.0,35.0,265.0,452.0,7.0,64.0,25.0,21.0,31.0
tewksbo01,1986,104,115.0,7.0,17.0,2.0,0.0,0.0,5.0,0.0,0.0,8.0,43.0,0.0,0.0,16.0,0.0,2.0
tablepa01,1981,575,1966.0,250.0,566.0,98.0,16.0,29.0,252.0,8.0,13.0,178.0,301.0,8.0,10.0,7.0,16.0,67.0
upshawi01,1978,510,1555.0,227.0,417.0,65.0,18.0,54.0,211.0,25.0,22.0,151.0,254.0,17.0,7.0,16.0,13.0,24.0
downibr01,1973,586,1684.0,212.0,414.0,58.0,4.0,33.0,185.0,24.0,12.0,263.0,287.0,11.0,14.0,30.0,15.0,45.0
elsteke01,1986,531,1566.0,166.0,351.0,75.0,6.0,34.0,174.0,10.0,6.0,142.0,240.0,32.0,7.0,14.0,18.0,27.0
peavyja01,2002,175,333.0,32.0,58.0,12.0,1.0,2.0,24.0,0.0,1.0,14.0,100.0,0.0,3.0,36.0,1.0,3.0
simmsmi01,1990,132,293.0,37.0,67.0,12.0,0.0,14.0,45.0,3.0,2.0,33.0,84.0,0.0,4.0,0.0,3.0,7.0
snowjt01,1992,652,2306.0,313.0,606.0,101.0,5.0,93.0,362.0,12.0,12.0,283.0,452.0,29.0,14.0,18.0,19.0,55.0
parrila01,1974,744,2610.0,325.0,696.0,162.0,18.0,77.0,328.0,15.0,19.0,185.0,459.0,38.0,16.0,25.0,13.0,66.0
moellch01,2000,355,1044.0,108.0,241.0,53.0,6.0,23.0,106.0,2.0,4.0,89.0,249.0,17.0,7.0,14.0,5.0,40.0
schmimi01,1972,779,2659.0,472.0,681.0,131.0,25.0,169.0,474.0,89.0,43.0,478.0,740.0,39.0,38.0,14.0,26.0,36.0
tuckemi01,1995,719,1995.0,322.0,523.0,101.0,23.0,69.0,252.0,56.0,27.0,232.0,493.0,17.0,27.0,10.0,13.0,32.0
palmeor01,1995,431,966.0,140.0,275.0,47.0,8.0,1.0,84.0,16.0,13.0,123.0,86.0,4.0,11.0,27.0,7.0,15.0
eusebto01,1991,236,698.0,83.0,200.0,38.0,4.0,12.0,107.0,0.0,4.0,63.0,120.0,3.0,3.0,3.0,12.0,22.0
hollato01,1995,580,1741.0,262.0,472.0,86.0,12.0,52.0,202.0,55.0,24.0,142.0,384.0,9.0,6.0,7.0,7.0,23.0
friaspe01,1973,429,599.0,57.0,134.0,24.0,3.0,0.0,51.0,4.0,5.0,24.0,74.0,8.0,1.0,14.0,5.0,9.0
aloumo01,1990,467,1609.0,256.0,475.0,110.0,14.0,63.0,277.0,44.0,17.0,134.0,221.0,25.0,17.0,9.0,21.0,31.0
kearnau01,2002,676,2392.0,365.0,635.0,139.0,9.0,95.0,373.0,24.0,12.0,318.0,568.0,15.0,42.0,1.0,17.0,65.0
rodriwa01,2005,180,293.0,20.0,40.0,7.0,0.0,0.0,13.0,0.0,0.0,7.0,94.0,0.0,0.0,37.0,1.0,4.0
bondsba01,1986,870,3111.0,563.0,837.0,184.0,31.0,142.0,453.0,212.0,64.0,484.0,521.0,81.0,15.0,3.0,30.0,36.0
jonesch06,1993,622,2323.0,426.0,690.0,125.0,16.0,108.0,414.0,58.0,16.0,333.0,369.0,10.0,1.0,3.0,25.0,60.0
pierzaj01,1998,430,1428.0,184.0,430.0,106.0,12.0,26.0,193.0,6.0,10.0,60.0,193.0,17.0,34.0,5.0,13.0,35.0
bostoda01,1984,495,1350.0,179.0,323.0,63.0,13.0,38.0,123.0,51.0,22.0,109.0,240.0,14.0,0.0,14.0,7.0,18.0
tartada01,1984,603,2122.0,316.0,601.0,120.0,13.0,106.0,375.0,26.0,19.0,295.0,552.0,10.0,10.0,2.0,17.0,47.0
winnra01,1998,676,2436.0,367.0,690.0,131.0,32.0,35.0,257.0,103.0,51.0,206.0,455.0,3.0,24.0,26.0,15.0,35.0
francje02,2005,845,3196.0,402.0,856.0,167.0,16.0,101.0,465.0,23.0,18.0,168.0,603.0,32.0,42.0,1.0,36.0,73.0
moralke01,2006,330,1136.0,155.0,323.0,70.0,3.0,57.0,192.0,4.0,11.0,85.0,204.0,16.0,9.0,0.0,10.0,39.0
blylebe01,1970,216,235.0,14.0,34.0,3.0,0.0,0.0,9.0,0.0,0.0,4.0,98.0,0.0,1.0,25.0,0.0,1.0
smithza01,1984,210,255.0,17.0,39.0,3.0,1.0,0.0,12.0,1.0,0.0,7.0,50.0,0.0,1.0,40.0,0.0,1.0
batisto01,1996,700,2437.0,349.0,634.0,125.0,13.0,125.0,385.0,24.0,12.0,156.0,462.0,6.0,22.0,6.0,23.0,53.0
lowelmi01,1998,681,2471.0,335.0,676.0,161.0,1.0,108.0,435.0,12.0,6.0,244.0,394.0,19.0,31.0,0.0,43.0,51.0
lavalmi01,1984,437,1226.0,92.0,330.0,58.0,2.0,8.0,142.0,3.0,5.0,167.0,132.0,31.0,4.0,18.0,10.0,25.0
whitsed01,1977,181,159.0,6.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,57.0,0.0,0.0,28.0,0.0,1.0
marzajo01,1987,169,462.0,50.0,107.0,29.0,1.0,6.0,44.0,0.0,2.0,16.0,84.0,0.0,5.0,7.0,6.0,10.0
coraal01,1998,546,1556.0,156.0,375.0,75.0,17.0,17.0,126.0,15.0,7.0,101.0,220.0,17.0,34.0,22.0,6.0,31.0
ordonre01,1996,772,2477.0,222.0,603.0,90.0,15.0,7.0,218.0,26.0,20.0,163.0,267.0,53.0,5.0,55.0,17.0,70.0
ripkebi01,1987,667,2087.0,217.0,510.0,92.0,5.0,13.0,168.0,20.0,11.0,137.0,239.0,3.0,12.0,64.0,14.0,60.0
limajo01,1994,178,157.0,10.0,17.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,54.0,0.0,0.0,24.0,1.0,3.0
burnije01,1993,548,1716.0,294.0,454.0,94.0,15.0,90.0,303.0,35.0,25.0,239.0,427.0,21.0,15.0,7.0,11.0,25.0
walkbo01,1980,83,129.0,8.0,18.0,1.0,0.0,0.0,9.0,0.0,1.0,10.0,51.0,0.0,2.0,20.0,0.0,2.0
santira01,2002,308,860.0,103.0,199.0,30.0,8.0,6.0,61.0,23.0,9.0,52.0,143.0,0.0,26.0,32.0,4.0,13.0
milneed01,1980,535,1706.0,265.0,434.0,74.0,22.0,23.0,127.0,115.0,50.0,222.0,182.0,9.0,6.0,20.0,8.0,23.0
liriane01,1987,381,1229.0,167.0,313.0,50.0,16.0,11.0,115.0,49.0,22.0,108.0,159.0,2.0,5.0,22.0,8.0,25.0
ugglada01,2006,937,3527.0,587.0,911.0,192.0,13.0,190.0,547.0,20.0,17.0,425.0,916.0,15.0,46.0,12.0,34.0,53.0
clarkda05,1986,307,735.0,76.0,184.0,26.0,3.0,22.0,89.0,9.0,5.0,65.0,167.0,8.0,0.0,3.0,5.0,24.0
marshmi02,1981,575,1928.0,246.0,516.0,88.0,3.0,90.0,288.0,20.0,20.0,161.0,474.0,20.0,17.0,3.0,13.0,35.0
doumiry01,2005,534,1749.0,217.0,468.0,113.0,4.0,59.0,236.0,10.0,5.0,132.0,340.0,18.0,43.0,2.0,13.0,53.0
francte01,1981,451,1075.0,96.0,307.0,51.0,5.0,9.0,96.0,8.0,11.0,42.0,69.0,10.0,4.0,11.0,6.0,17.0
zambrca01,2001,172,330.0,34.0,70.0,13.0,2.0,10.0,28.0,1.0,0.0,5.0,122.0,0.0,0.0,23.0,2.0,8.0
perryhe01,1994,129,392.0,54.0,106.0,24.0,2.0,9.0,56.0,2.0,3.0,33.0,73.0,2.0,15.0,3.0,7.0,18.0
patteco01,2000,589,2176.0,293.0,549.0,99.0,21.0,70.0,231.0,86.0,23.0,111.0,552.0,13.0,19.0,17.0,12.0,26.0
cruzne02,2005,412,1418.0,205.0,387.0,80.0,7.0,77.0,236.0,43.0,13.0,134.0,346.0,14.0,6.0,2.0,10.0,28.0
hayesvo01,1981,779,2728.0,399.0,753.0,145.0,22.0,69.0,366.0,153.0,59.0,286.0,388.0,30.0,10.0,15.0,16.0,53.0
chambch01,1971,820,3123.0,361.0,884.0,167.0,21.0,58.0,363.0,10.0,14.0,208.0,400.0,23.0,9.0,13.0,17.0,71.0
dejesiv01,1974,563,2010.0,302.0,542.0,85.0,26.0,11.0,131.0,90.0,47.0,204.0,276.0,10.0,8.0,42.0,8.0,31.0
grebecr01,1990,414,1071.0,129.0,273.0,62.0,6.0,12.0,110.0,2.0,8.0,135.0,152.0,0.0,10.0,31.0,7.0,24.0
mcreyke01,1983,794,2931.0,401.0,792.0,146.0,24.0,121.0,454.0,52.0,14.0,232.0,388.0,29.0,9.0,12.0,38.0,60.0
virgioz02,1980,383,1134.0,131.0,279.0,51.0,5.0,46.0,154.0,1.0,4.0,112.0,239.0,11.0,13.0,2.0,7.0,44.0
strawda01,1983,823,2885.0,501.0,768.0,143.0,28.0,186.0,548.0,165.0,63.0,449.0,745.0,80.0,21.0,1.0,31.0,36.0
vizquom01,1989,729,2397.0,262.0,609.0,70.0,16.0,7.0,164.0,52.0,38.0,196.0,231.0,2.0,7.0,64.0,13.0,46.0
dreifda01,1994,159,122.0,17.0,26.0,4.0,0.0,2.0,12.0,1.0,0.0,5.0,52.0,0.0,0.0,10.0,0.0,2.0
everead01,2001,583,1925.0,239.0,480.0,91.0,13.0,33.0,199.0,55.0,16.0,117.0,316.0,13.0,31.0,53.0,12.0,22.0
quintom01,2005,216,500.0,60.0,110.0,25.0,2.0,2.0,32.0,3.0,2.0,40.0,112.0,4.0,0.0,18.0,1.0,10.0
brookto01,1979,673,1892.0,228.0,466.0,79.0,22.0,38.0,228.0,49.0,36.0,132.0,296.0,5.0,8.0,25.0,26.0,32.0
landrti01,1980,417,649.0,81.0,176.0,29.0,10.0,10.0,82.0,12.0,15.0,51.0,119.0,2.0,3.0,10.0,7.0,18.0
parenma01,1986,181,488.0,35.0,96.0,18.0,0.0,16.0,54.0,2.0,0.0,31.0,99.0,5.0,0.0,4.0,5.0,9.0
sandede02,1989,409,1240.0,201.0,326.0,46.0,28.0,27.0,113.0,103.0,37.0,94.0,215.0,5.0,9.0,5.0,6.0,16.0
lefloro01,1974,787,3266.0,532.0,970.0,126.0,38.0,51.0,265.0,294.0,98.0,251.0,628.0,13.0,15.0,11.0,16.0,56.0
moranmi01,1990,584,2019.0,256.0,537.0,92.0,33.0,16.0,161.0,56.0,18.0,170.0,314.0,12.0,20.0,26.0,7.0,34.0
olivejo01,1989,552,1770.0,151.0,433.0,95.0,1.0,47.0,253.0,3.0,4.0,125.0,325.0,43.0,5.0,18.0,19.0,49.0
wilsoda01,1992,542,1781.0,189.0,475.0,95.0,6.0,45.0,246.0,11.0,7.0,126.0,304.0,8.0,11.0,32.0,12.0,54.0
anderda02,1983,575,1476.0,181.0,343.0,57.0,9.0,12.0,102.0,44.0,20.0,170.0,239.0,14.0,5.0,28.0,10.0,35.0
cabreas01,2007,681,2574.0,355.0,717.0,154.0,11.0,59.0,326.0,53.0,21.0,228.0,473.0,11.0,29.0,42.0,20.0,66.0
jacksda04,1996,431,1382.0,205.0,335.0,77.0,15.0,20.0,124.0,89.0,23.0,170.0,357.0,8.0,13.0,7.0,9.0,16.0
alomaro01,1988,914,3551.0,548.0,1054.0,181.0,37.0,56.0,395.0,247.0,65.0,372.0,436.0,23.0,20.0,64.0,25.0,67.0
wagnema01,1976,270,575.0,59.0,142.0,11.0,7.0,3.0,51.0,5.0,7.0,44.0,90.0,0.0,3.0,19.0,3.0,8.0
perezed01,1993,327,885.0,107.0,208.0,39.0,3.0,33.0,140.0,13.0,8.0,88.0,207.0,5.0,8.0,2.0,7.0,22.0
leyriji01,1990,434,1296.0,180.0,346.0,60.0,1.0,50.0,203.0,3.0,6.0,163.0,281.0,8.0,35.0,2.0,9.0,38.0
schnebr01,2000,504,1503.0,143.0,385.0,94.0,7.0,37.0,185.0,2.0,6.0,142.0,254.0,36.0,11.0,10.0,10.0,38.0
frymatr01,1990,785,3086.0,427.0,848.0,170.0,23.0,105.0,477.0,38.0,20.0,287.0,700.0,7.0,22.0,14.0,38.0,61.0
kinslia01,2006,773,3001.0,558.0,826.0,176.0,16.0,124.0,395.0,136.0,22.0,351.0,419.0,8.0,39.0,25.0,30.0,75.0
kuipedu01,1974,672,2510.0,256.0,691.0,68.0,26.0,1.0,198.0,49.0,65.0,155.0,187.0,11.0,24.0,63.0,11.0,57.0
thomafr04,1990,789,2764.0,565.0,893.0,185.0,8.0,182.0,595.0,16.0,13.0,661.0,443.0,83.0,18.0,0.0,48.0,83.0
martije01,1974,594,1263.0,195.0,330.0,78.0,11.0,38.0,164.0,22.0,17.0,103.0,241.0,12.0,9.0,3.0,9.0,27.0
gwynnto01,1982,769,2953.0,471.0,988.0,143.0,39.0,34.0,284.0,155.0,57.0,275.0,163.0,59.0,10.0,19.0,13.0,79.0
candaca01,1986,506,1423.0,156.0,367.0,63.0,19.0,8.0,106.0,27.0,24.0,125.0,151.0,16.0,3.0,12.0,6.0,24.0
hendrge01,1971,646,2282.0,301.0,596.0,87.0,8.0,93.0,318.0,26.0,24.0,155.0,346.0,13.0,4.0,12.0,28.0,76.0
riverru01,1995,445,1115.0,177.0,234.0,48.0,10.0,48.0,151.0,39.0,15.0,142.0,368.0,2.0,19.0,2.0,9.0,19.0
kaplega01,1998,606,1908.0,275.0,519.0,112.0,12.0,55.0,248.0,61.0,21.0,184.0,299.0,5.0,6.0,15.0,17.0,42.0
pearcst01,2007,246,624.0,66.0,146.0,37.0,4.0,13.0,78.0,6.0,3.0,65.0,145.0,1.0,7.0,3.0,10.0,15.0
johnsla03,1987,583,2059.0,258.0,563.0,61.0,38.0,4.0,176.0,131.0,53.0,120.0,177.0,9.0,3.0,22.0,12.0,50.0
lagami01,1982,107,276.0,29.0,62.0,16.0,0.0,12.0,40.0,1.0,0.0,18.0,81.0,3.0,1.0,0.0,2.0,5.0
smithlo01,1978,482,1592.0,322.0,503.0,96.0,20.0,21.0,148.0,171.0,68.0,154.0,201.0,7.0,27.0,8.0,10.0,28.0
