player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,ab_per_g,r_per_ab,batting_avg,double_per_ab,triple_per_ab,hr_per_ab,rbi_per_ab,sb_per_ab,cs_per_ab,bb_per_ab,so_per_ab,ibb_per_ab,slg,obp,rc,rc_per_ab,babip,iso,pa_per_so
pauljo01,1999,194,425.0,65.0,109.0,22.0,2.0,6.0,52.0,11.0,3.0,37.0,91.0,0.0,2.0,9.0,4.0,9.0,2.1907216494845361,0.15294117647058823529,0.25647058823529411765,0.05176470588235294118,0.00470588235294117647,0.01411764705882352941,0.12235294117647058824,0.02588235294117647059,0.00705882352941176471,0.08705882352941176471,0.21411764705882352941,0.00000000000000000000,0.36000000000000000000,0.31623931623931623932,48.3506493506493506,0.10465508517456569405,0.31024096385542168675,0.10352941176470588235,5.0769230769230769
smithse01,2007,612,1668.0,255.0,446.0,101.0,21.0,65.0,233.0,19.0,6.0,192.0,349.0,18.0,13.0,1.0,16.0,23.0,2.7254901960784314,0.15287769784172661871,0.26738609112709832134,0.06055155875299760192,0.01258992805755395683,0.03896882494004796163,0.13968824940047961631,0.01139088729016786571,0.00359712230215827338,0.11510791366906474820,0.20923261390887290168,0.01079136690647482014,0.47002398081534772182,0.34462678665960825834,268.9204301075268817,0.14458087640189617297,0.30000000000000000000,0.20263788968824940048,5.3295128939828080
goodedw01,1984,177,438.0,34.0,80.0,6.0,1.0,2.0,30.0,0.0,0.0,10.0,79.0,0.0,1.0,49.0,5.0,10.0,2.4745762711864407,0.07762557077625570776,0.18264840182648401826,0.01369863013698630137,0.00228310502283105023,0.00456621004566210046,0.06849315068493150685,0.00000000000000000000,0.00000000000000000000,0.02283105022831050228,0.18036529680365296804,0.00000000000000000000,0.21461187214611872146,0.20044052863436123348,18.8839285714285714,0.04215162627551020408,0.21546961325966850829,0.03196347031963470320,5.6708860759493671
hubbatr01,1994,280,497.0,86.0,142.0,25.0,4.0,14.0,57.0,19.0,9.0,54.0,110.0,1.0,4.0,5.0,4.0,13.0,1.7750000000000000,0.17303822937625754527,0.28571428571428571429,0.05030181086519114688,0.00804828973843058350,0.02816901408450704225,0.11468812877263581489,0.03822937625754527163,0.01810865191146881288,0.10865191146881287726,0.22132796780684104628,0.00201207243460764588,0.43661971830985915493,0.35778175313059033989,77.1905626134301270,0.14009176517863906904,0.33952254641909814324,0.15090543259557344064,5.0090909090909091
buforda01,1993,423,976.0,166.0,237.0,51.0,4.0,30.0,124.0,43.0,27.0,101.0,215.0,1.0,10.0,8.0,8.0,20.0,2.3073286052009456,0.17008196721311475410,0.24282786885245901639,0.05225409836065573770,0.00409836065573770492,0.03073770491803278689,0.12704918032786885246,0.04405737704918032787,0.02766393442622950820,0.10348360655737704918,0.22028688524590163934,0.00102459016393442623,0.39549180327868852459,0.31780821917808219178,121.1402042711234912,0.11247929830187882189,0.28010825439783491204,0.15266393442622950820,5.0093023255813953
jonesbo02,1974,103,199.0,27.0,39.0,6.0,0.0,7.0,20.0,3.0,0.0,21.0,39.0,3.0,1.0,4.0,3.0,6.0,1.9320388349514563,0.13567839195979899497,0.19597989949748743719,0.03015075376884422111,0.00000000000000000000,0.03517587939698492462,0.10050251256281407035,0.01507537688442211055,0.00000000000000000000,0.10552763819095477387,0.19597989949748743719,0.01507537688442211055,0.33165829145728643216,0.27232142857142857143,18.0000000000000000,0.08181818181818181818,0.20512820512820512821,0.13567839195979899497,5.6410256410256410
youngjo02,1976,610,1779.0,229.0,483.0,99.0,19.0,35.0,197.0,40.0,34.0,158.0,264.0,20.0,13.0,6.0,21.0,33.0,2.9163934426229508,0.12872400224845418775,0.27150084317032040472,0.05564924114671163575,0.01068015739179314221,0.01967397414277684092,0.11073636874648679033,0.02248454187745924677,0.01911186059584035975,0.08881394041596402473,0.14839797639123102867,0.01124227093872962338,0.40753232152894884767,0.33181126331811263318,239.9199793495095509,0.12386163105292181252,0.29846768820786142572,0.13603147835862844295,7.3371212121212121
cartega01,1974,695,2401.0,330.0,642.0,110.0,11.0,97.0,343.0,25.0,17.0,263.0,363.0,29.0,17.0,19.0,27.0,44.0,3.4546762589928058,0.13744273219491878384,0.26738858808829654311,0.04581424406497292795,0.00458142440649729279,0.04039983340274885464,0.14285714285714285714,0.01041232819658475635,0.00708038317367763432,0.10953769262807163682,0.15118700541441066222,0.01207830070803831737,0.44356518117451062057,0.34047267355982274742,361.7961711711711712,0.13580937356275194113,0.27693089430894308943,0.17617659308621407747,7.3388429752066116
lopezja01,1992,458,1545.0,176.0,445.0,70.0,7.0,74.0,227.0,2.0,10.0,99.0,287.0,15.0,16.0,4.0,14.0,51.0,3.3733624454148472,0.11391585760517799353,0.28802588996763754045,0.04530744336569579288,0.00453074433656957929,0.04789644012944983819,0.14692556634304207120,0.00129449838187702265,0.00647249190938511327,0.06407766990291262136,0.18576051779935275081,0.00970873786407766990,0.48608414239482200647,0.33452807646356033453,248.5060827250608273,0.15115941771597373920,0.30968280467445742905,0.19805825242718446602,5.7282229965156794
davisjo02,1981,777,2641.0,274.0,671.0,138.0,9.0,97.0,383.0,6.0,11.0,226.0,505.0,36.0,5.0,14.0,33.0,76.0,3.3989703989703990,0.10374858008330177963,0.25407042786823173041,0.05225293449450965543,0.00340780007572889057,0.03672851192730026505,0.14502082544490723211,0.00227186671715259371,0.00416508898144642181,0.08557364634608102991,0.19121544869367663764,0.01363120030291556229,0.42332449829609996214,0.31049913941480206540,349.7893268224625044,0.12200534594435385572,0.27702702702702702703,0.16925407042786823173,5.6772277227722772
jenkige01,1998,650,2348.0,379.0,663.0,159.0,12.0,122.0,391.0,22.0,9.0,204.0,583.0,35.0,44.0,3.0,15.0,57.0,3.6123076923076923,0.16141396933560477002,0.28236797274275979557,0.06771720613287904600,0.00511073253833049404,0.05195911413969335605,0.16652470187393526405,0.00936967632027257240,0.00383304940374787053,0.08688245315161839864,0.24829642248722316865,0.01490630323679727428,0.51618398637137989779,0.34890846418996553045,411.7570532915360502,0.16134680771611914191,0.32629674306393244873,0.23381601362862010221,4.3773584905660377
sakatle01,1977,326,822.0,93.0,186.0,33.0,3.0,14.0,71.0,15.0,8.0,64.0,101.0,3.0,5.0,15.0,6.0,19.0,2.5214723926380368,0.11313868613138686131,0.22627737226277372263,0.04014598540145985401,0.00364963503649635036,0.01703163017031630170,0.08637469586374695864,0.01824817518248175182,0.00973236009732360097,0.07785888077858880779,0.12287104622871046229,0.00364963503649635036,0.32481751824817518248,0.28428093645484949833,75.3386004514672686,0.08503228041926328287,0.24123422159887798036,0.09854014598540145985,8.7722772277227723
riverlu01,1986,536,1652.0,192.0,390.0,89.0,8.0,24.0,158.0,14.0,15.0,122.0,314.0,5.0,8.0,32.0,10.0,37.0,3.0820895522388060,0.11622276029055690073,0.23607748184019370460,0.05387409200968523002,0.00484261501210653753,0.01452784503631961259,0.09564164648910411622,0.00847457627118644068,0.00907990314769975787,0.07384987893462469734,0.19007263922518159806,0.00302663438256658596,0.34322033898305084746,0.29017857142857142857,163.6437429537767756,0.09224562736965996373,0.27643504531722054381,0.10714285714285714286,5.6496815286624204
hoffmgl01,1980,645,1849.0,222.0,457.0,93.0,9.0,22.0,190.0,5.0,13.0,121.0,261.0,8.0,15.0,41.0,13.0,44.0,2.8666666666666667,0.12006489994591671174,0.24716062736614386155,0.05029745808545159546,0.00486749594375338021,0.01189832341806381828,0.10275824770146024878,0.00270416441319632234,0.00703082747431043807,0.06544077879935100054,0.14115738236884802596,0.00432666306111411574,0.34288804759329367226,0.29679679679679679680,186.0162436548223350,0.09442448916488443402,0.27549081697276757441,0.09572742022714981071,7.5478927203065134
womacto01,1993,351,1362.0,190.0,379.0,55.0,17.0,9.0,103.0,122.0,15.0,92.0,210.0,3.0,4.0,12.0,5.0,10.0,3.8803418803418803,0.13950073421439060206,0.27826725403817914831,0.04038179148311306902,0.01248164464023494860,0.00660792951541850220,0.07562408223201174743,0.08957415565345080764,0.01101321585903083700,0.06754772393538913363,0.15418502202643171806,0.00220264317180616740,0.36343612334801762115,0.32467532467532467532,160.3473177441540578,0.11028013600010595445,0.32229965156794425087,0.08516886930983847283,6.9238095238095238
bradlmi01,2000,534,1893.0,272.0,509.0,115.0,10.0,54.0,233.0,54.0,28.0,227.0,398.0,14.0,15.0,11.0,8.0,50.0,3.5449438202247191,0.14368726888536714210,0.26888536714210248283,0.06075013206550449023,0.00528262017960908611,0.02852614896988906498,0.12308505018489170629,0.02852614896988906498,0.01479133650290544110,0.11991547807712625462,0.21024828314844162705,0.00739566825145272055,0.42577918647649234020,0.35044330377974801680,279.8188679245283019,0.13199003203987184051,0.31400966183574879227,0.15689381933438985737,5.3266331658291457
difelmi01,1996,352,1068.0,91.0,257.0,52.0,6.0,21.0,111.0,2.0,2.0,62.0,230.0,0.0,11.0,17.0,8.0,35.0,3.0340909090909091,0.08520599250936329588,0.24063670411985018727,0.04868913857677902622,0.00561797752808988764,0.01966292134831460674,0.10393258426966292135,0.00187265917602996255,0.00187265917602996255,0.05805243445692883895,0.21535580524344569288,0.00000000000000000000,0.35955056179775280899,0.28720626631853785901,108.4035398230088496,0.09593233612655650403,0.28606060606060606061,0.11891385767790262172,4.9130434782608696
parkch01,1994,151,202.0,11.0,33.0,8.0,1.0,0.0,13.0,0.0,0.0,9.0,87.0,0.0,0.0,26.0,2.0,0.0,1.3377483443708609,0.05445544554455445545,0.16336633663366336634,0.03960396039603960396,0.00495049504950495050,0.00000000000000000000,0.06435643564356435644,0.00000000000000000000,0.00000000000000000000,0.04455445544554455446,0.43069306930693069307,0.00000000000000000000,0.21287128712871287129,0.19718309859154929577,8.5592417061611374,0.04056512656948406370,0.28205128205128205128,0.04950495049504950495,2.4252873563218391
footeba01,1973,426,1301.0,112.0,299.0,55.0,9.0,29.0,133.0,4.0,3.0,77.0,181.0,20.0,5.0,6.0,13.0,44.0,3.0539906103286385,0.08608762490392006149,0.22982321291314373559,0.04227517294388931591,0.00691775557263643351,0.02229054573405073021,0.10222905457340507302,0.00307455803228285934,0.00230591852421214450,0.05918524212144504228,0.13912375096079938509,0.01537279016141429669,0.35280553420445810915,0.27292263610315186246,125.2423802612481858,0.09088706840438910434,0.24456521739130434783,0.12298232129131437356,7.6132596685082873
youngke01,1992,418,1224.0,147.0,309.0,64.0,8.0,39.0,181.0,18.0,12.0,81.0,290.0,6.0,16.0,9.0,21.0,26.0,2.9282296650717703,0.12009803921568627451,0.25245098039215686275,0.05228758169934640523,0.00653594771241830065,0.03186274509803921569,0.14787581699346405229,0.01470588235294117647,0.00980392156862745098,0.06617647058823529412,0.23692810457516339869,0.00490196078431372549,0.41339869281045751634,0.30253353204172876304,151.2183908045977011,0.11587616153609019245,0.29475982532751091703,0.16094771241830065359,4.5000000000000000
rolliji01,2000,794,3308.0,503.0,904.0,186.0,52.0,59.0,308.0,171.0,48.0,262.0,475.0,20.0,13.0,28.0,15.0,41.0,4.1662468513853904,0.15205562273276904474,0.27327690447400241838,0.05622732769044740024,0.01571946795646916566,0.01783555018137847642,0.09310761789600967352,0.05169286577992744861,0.01451027811366384522,0.07920193470374848851,0.14359129383313180169,0.00604594921402660218,0.41444981862152357920,0.32768204558087826570,447.7831932773109244,0.12542946590400866229,0.30297597705270706346,0.14117291414752116082,7.5157894736842105
grissma02,1989,698,2678.0,430.0,747.0,130.0,23.0,54.0,276.0,266.0,48.0,208.0,373.0,18.0,10.0,12.0,17.0,43.0,3.8366762177650430,0.16056758775205377147,0.27893950709484690067,0.04854368932038834951,0.00858849887976101568,0.02016430171769977595,0.10306198655713218820,0.09932785660941000747,0.01792382374906646751,0.07766990291262135922,0.13928304705003734130,0.00672143390589992532,0.40515309932785660941,0.33127360109852385857,359.0349965349965350,0.12440575070512700450,0.30555555555555555556,0.12621359223300970874,7.7372654155495979
valenjo03,1992,522,1725.0,268.0,423.0,99.0,13.0,64.0,256.0,65.0,23.0,187.0,428.0,15.0,7.0,23.0,16.0,11.0,3.3045977011494253,0.15536231884057971014,0.24521739130434782609,0.05739130434782608696,0.00753623188405797101,0.03710144927536231884,0.14840579710144927536,0.03768115942028985507,0.01333333333333333333,0.10840579710144927536,0.24811594202898550725,0.00869565217391304348,0.42898550724637681159,0.31886304909560723514,236.0878661087866109,0.12347691742091349941,0.28742994395516413131,0.18376811594202898551,4.4672897196261682
haranaa01,2002,163,300.0,3.0,22.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,150.0,0.0,2.0,24.0,1.0,3.0,1.8404907975460123,0.01000000000000000000,0.07333333333333333333,0.00666666666666666667,0.00000000000000000000,0.00000000000000000000,0.02333333333333333333,0.00000000000000000000,0.00000000000000000000,0.00666666666666666667,0.50000000000000000000,0.00000000000000000000,0.08000000000000000000,0.08524590163934426230,1.9072847682119205,0.00631551247752291566,0.14569536423841059603,0.00666666666666666667,2.0133333333333333
ashbyan01,1991,130,202.0,13.0,34.0,8.0,0.0,0.0,10.0,1.0,0.0,4.0,81.0,0.0,0.0,40.0,1.0,2.0,1.5538461538461538,0.06435643564356435644,0.16831683168316831683,0.03960396039603960396,0.00000000000000000000,0.00000000000000000000,0.04950495049504950495,0.00495049504950495050,0.00000000000000000000,0.01980198019801980198,0.40099009900990099010,0.00000000000000000000,0.20792079207920792079,0.18357487922705314010,7.7475728155339806,0.03760957677443679894,0.27868852459016393443,0.03960396039603960396,2.5432098765432099
metzgro01,1970,728,2807.0,335.0,666.0,62.0,47.0,5.0,155.0,61.0,31.0,221.0,303.0,16.0,8.0,62.0,16.0,41.0,3.8557692307692308,0.11934449590309939437,0.23726398289989312433,0.02208763804773779836,0.01674385464909155682,0.00178126113288208051,0.05521909511934449590,0.02173138582116138226,0.01104381902386889918,0.07873174207338795867,0.10794442465265407909,0.00570003562522265764,0.29818311364446027788,0.29325032765399737877,245.1846103038309115,0.08097246047022156919,0.26282306163021868787,0.06091913074456715354,9.9933993399339934
gutieri01,1993,607,1881.0,241.0,488.0,73.0,15.0,12.0,161.0,35.0,19.0,190.0,360.0,16.0,20.0,11.0,13.0,60.0,3.0988467874794069,0.12812333864965443913,0.25943646996278575226,0.03880914407230196704,0.00797448165869218501,0.00637958532695374801,0.08559276980329611909,0.01860712387028176502,0.01010101010101010101,0.10101010101010101010,0.19138755980861244019,0.00850611376927166401,0.33333333333333333333,0.33174904942965779468,205.2660550458715596,0.09911446404918955076,0.31274638633377135348,0.07389686337054758107,5.7527777777777778
newmaje01,1976,580,1677.0,154.0,386.0,68.0,4.0,53.0,193.0,7.0,10.0,87.0,273.0,14.0,4.0,21.0,15.0,40.0,2.8913793103448276,0.09183064997018485391,0.23017292784734645200,0.04054859868813357185,0.00238521168753726893,0.03160405485986881336,0.11508646392367322600,0.00417412045319022063,0.00596302921884317233,0.05187835420393559928,0.16279069767441860465,0.00834824090638044126,0.37030411449016100179,0.26752664049355019630,166.5153061224489796,0.09439643204220463696,0.24377745241581259151,0.14013118664281454979,6.4615384615384615
roeniga01,1976,392,1040.0,145.0,263.0,51.0,2.0,43.0,132.0,4.0,6.0,137.0,173.0,10.0,22.0,9.0,12.0,37.0,2.6530612244897959,0.13942307692307692308,0.25288461538461538462,0.04903846153846153846,0.00192307692307692308,0.04134615384615384615,0.12692307692307692308,0.00384615384615384615,0.00576923076923076923,0.13173076923076923077,0.16634615384615384615,0.00961538461538461538,0.42980769230769230769,0.34847233691164327002,151.9116397621070518,0.12906681373161176876,0.26315789473684210526,0.17692307692307692308,6.8034682080924855
heepda01,1979,379,847.0,94.0,207.0,46.0,3.0,13.0,74.0,6.0,6.0,96.0,117.0,15.0,4.0,2.0,15.0,22.0,2.2348284960422164,0.11097992916174734357,0.24439197166469893743,0.05430932703659976387,0.00354191263282172373,0.01534828807556080283,0.08736717827626918536,0.00708382526564344746,0.00708382526564344746,0.11334120425029515939,0.13813459268004722550,0.01770956316410861865,0.35182998819362455726,0.31912681912681912682,95.7518557794273595,0.10153961376397387009,0.26502732240437158470,0.10743801652892561983,8.0598290598290598
mccraqu01,1995,483,1402.0,221.0,397.0,68.0,15.0,14.0,155.0,70.0,33.0,135.0,259.0,5.0,6.0,28.0,11.0,33.0,2.9026915113871636,0.15763195435092724679,0.28316690442225392297,0.04850213980028530670,0.01069900142653352354,0.00998573466476462197,0.11055634807417974322,0.04992867332382310984,0.02353780313837375178,0.09629101283880171184,0.18473609129814550642,0.00356633380884450785,0.38302425106990014265,0.34620334620334620335,185.8711776187378009,0.12093115004472205655,0.33596491228070175439,0.09985734664764621969,5.9343629343629344
redmomi01,1998,404,1092.0,99.0,317.0,52.0,2.0,9.0,107.0,0.0,2.0,85.0,132.0,19.0,30.0,15.0,9.0,31.0,2.7029702970297030,0.09065934065934065934,0.29029304029304029304,0.04761904761904761905,0.00183150183150183150,0.00824175824175824176,0.09798534798534798535,0.00000000000000000000,0.00183150183150183150,0.07783882783882783883,0.12087912087912087912,0.01739926739926739927,0.36630036630036630037,0.35526315789473684211,136.6185216652506372,0.11607351033581192626,0.32083333333333333333,0.07600732600732600733,8.9166666666666667
moorech02,1973,474,1356.0,148.0,336.0,59.0,17.0,14.0,143.0,10.0,20.0,126.0,177.0,1.0,2.0,20.0,5.0,31.0,2.8607594936708861,0.10914454277286135693,0.24778761061946902655,0.04351032448377581121,0.01253687315634218289,0.01032448377581120944,0.10545722713864306785,0.00737463126843657817,0.01474926253687315634,0.09292035398230088496,0.13053097345132743363,0.00073746312684365782,0.34734513274336283186,0.31161853593015446608,146.8299595141700405,0.09907554623088396794,0.27521367521367521368,0.09955752212389380531,8.3728813559322034
greento02,1996,258,776.0,92.0,187.0,37.0,0.0,32.0,103.0,5.0,4.0,33.0,158.0,1.0,5.0,0.0,2.0,20.0,3.0077519379844961,0.11855670103092783505,0.24097938144329896907,0.04768041237113402062,0.00000000000000000000,0.04123711340206185567,0.13273195876288659794,0.00644329896907216495,0.00515463917525773196,0.04252577319587628866,0.20360824742268041237,0.00128865979381443299,0.41237113402061855670,0.27573529411764705882,87.0210135970333745,0.10756614783316857174,0.26360544217687074830,0.17139175257731958763,5.1202531645569620
heltoto01,1997,821,2921.0,582.0,973.0,230.0,15.0,186.0,623.0,27.0,19.0,429.0,398.0,69.0,26.0,2.0,34.0,66.0,3.5578562728380024,0.19924683327627524820,0.33310510099281068127,0.07874015748031496063,0.00513522766175967135,0.06367682300581992468,0.21328312221841834988,0.00924340979116740842,0.00650462170489558370,0.14686751112632660048,0.13625470729202327970,0.02362204724409448819,0.61314618281410475864,0.41876832844574780059,749.5468656716417910,0.22374533303631098240,0.33192745676929565584,0.28004108182129407737,8.4170854271356784
perezto03,1995,223,665.0,63.0,154.0,26.0,8.0,3.0,49.0,3.0,5.0,55.0,108.0,2.0,2.0,11.0,2.0,22.0,2.9820627802690583,0.09473684210526315789,0.23157894736842105263,0.03909774436090225564,0.01203007518796992481,0.00451127819548872180,0.07368421052631578947,0.00451127819548872180,0.00751879699248120301,0.08270676691729323308,0.16240601503759398496,0.00300751879699248120,0.30827067669172932331,0.29143646408839779006,59.5069444444444444,0.08264853395061728395,0.27158273381294964029,0.07669172932330827068,6.6666666666666667
foliti01,1970,650,2310.0,219.0,557.0,70.0,9.0,5.0,164.0,43.0,15.0,135.0,211.0,22.0,13.0,63.0,17.0,52.0,3.5538461538461538,0.09480519480519480519,0.24112554112554112554,0.03030303030303030303,0.00389610389610389610,0.00216450216450216450,0.07099567099567099567,0.01861471861471861472,0.00649350649350649351,0.05844155844155844156,0.09134199134199134199,0.00952380952380952381,0.28571428571428571429,0.28484848484848484848,186.7975460122699387,0.07639981431994680517,0.26148744670772145902,0.04458874458874458874,11.5876777251184834
cruzju01,1977,681,2486.0,378.0,603.0,76.0,15.0,15.0,150.0,257.0,53.0,310.0,316.0,2.0,8.0,44.0,14.0,33.0,3.6505139500734214,0.15205148833467417538,0.24255832662912308930,0.03057119871279163315,0.00603378921962992759,0.00603378921962992759,0.06033789219629927595,0.10337892196299275945,0.02131938857602574417,0.12469831053901850362,0.12711182622687047466,0.00080450522928399035,0.30329847144006436042,0.32682753726046841732,246.2095851216022890,0.08805779153133129077,0.27109266943291839557,0.06074014481094127112,8.8481012658227848
deleojo01,1983,166,202.0,4.0,19.0,1.0,0.0,0.0,4.0,0.0,0.0,10.0,80.0,0.0,2.0,26.0,1.0,3.0,1.2168674698795181,0.01980198019801980198,0.09405940594059405941,0.00495049504950495050,0.00000000000000000000,0.00000000000000000000,0.01980198019801980198,0.00000000000000000000,0.00000000000000000000,0.04950495049504950495,0.39603960396039603960,0.00000000000000000000,0.09900990099009900990,0.14418604651162790698,2.7358490566037736,0.01290494838020647917,0.15447154471544715447,0.00495049504950495050,2.6500000000000000
burksel01,1987,722,2794.0,440.0,785.0,160.0,27.0,93.0,387.0,93.0,44.0,251.0,450.0,11.0,18.0,14.0,18.0,47.0,3.8698060941828255,0.15748031496062992126,0.28095919828203292770,0.05726556907659269864,0.00966356478167501790,0.03328561202576950608,0.13851109520400858984,0.03328561202576950608,0.01574803149606299213,0.08983536148890479599,0.16105941302791696492,0.00393700787401574803,0.45740873299928418039,0.34209672184355728660,434.8137931034482759,0.14279599116697808731,0.30498016747465843984,0.17644953471725125268,6.7666666666666667
burkejo03,1987,104,174.0,3.0,9.0,2.0,0.0,0.0,6.0,0.0,0.0,12.0,86.0,0.0,0.0,25.0,0.0,1.0,1.6730769230769231,0.01724137931034482759,0.05172413793103448276,0.01149425287356321839,0.00000000000000000000,0.00000000000000000000,0.03448275862068965517,0.00000000000000000000,0.00000000000000000000,0.06896551724137931034,0.49425287356321839080,0.00000000000000000000,0.06321839080459770115,0.11290322580645161290,1.2419354838709677,0.00667707249392993410,0.10227272727272727273,0.01149425287356321839,2.1627906976744186
vanslan01,1983,832,2663.0,399.0,726.0,138.0,48.0,87.0,386.0,168.0,43.0,316.0,522.0,31.0,9.0,8.0,25.0,32.0,3.2007211538461538,0.14983101764926774315,0.27262485918137438979,0.05182125422455876831,0.01802478407810739767,0.03266992114156965828,0.14494930529478032294,0.06308674427337589185,0.01614720240330454375,0.11866316184754036801,0.19601952684941794968,0.01164100638377769433,0.45850544498685692828,0.34882177231994689678,427.0835850956696878,0.14336474826977834435,0.30735930735930735931,0.18588058580548253849,5.7068965517241379
derosma01,1998,275,666.0,102.0,185.0,32.0,2.0,14.0,68.0,5.0,4.0,42.0,96.0,9.0,13.0,3.0,6.0,14.0,2.4218181818181818,0.15315315315315315315,0.27777777777777777778,0.04804804804804804805,0.00300300300300300300,0.02102102102102102102,0.10210210210210210210,0.00750750750750750751,0.00600600600600600601,0.06306306306306306306,0.14414414414414414414,0.01351351351351351351,0.39489489489489489489,0.33012379642365887208,84.3234463276836158,0.11910091289220849692,0.30427046263345195730,0.11711711711711711712,7.3750000000000000
robindo01,1978,164,301.0,22.0,78.0,11.0,0.0,4.0,34.0,0.0,1.0,7.0,73.0,0.0,1.0,10.0,1.0,2.0,1.8353658536585366,0.07308970099667774086,0.25913621262458471761,0.03654485049833887043,0.00000000000000000000,0.01328903654485049834,0.11295681063122923588,0.00000000000000000000,0.00332225913621262458,0.02325581395348837209,0.24252491694352159468,0.00000000000000000000,0.33554817275747508306,0.27741935483870967742,27.8733766233766234,0.09049797604992410187,0.32888888888888888889,0.07641196013289036545,4.2191780821917808
mccarda01,1993,278,749.0,85.0,169.0,30.0,5.0,10.0,65.0,8.0,9.0,55.0,181.0,1.0,9.0,1.0,3.0,22.0,2.6942446043165468,0.11348464619492656876,0.22563417890520694259,0.04005340453938584780,0.00667556742323097463,0.01335113484646194927,0.08678237650200267023,0.01068090787716955941,0.01201602136181575434,0.07343124165554072096,0.24165554072096128171,0.00133511348464619493,0.31909212283044058745,0.28553921568627450980,66.5870646766169154,0.08281973218484690973,0.28342245989304812834,0.09345794392523364486,4.4419889502762431
morame01,1999,711,2332.0,380.0,654.0,138.0,10.0,76.0,312.0,58.0,35.0,265.0,452.0,7.0,64.0,25.0,21.0,31.0,3.2798874824191280,0.16295025728987993139,0.28044596912521440823,0.05917667238421955403,0.00428816466552315609,0.03259005145797598628,0.13379073756432246998,0.02487135506003430532,0.01500857632933104631,0.11363636363636363636,0.19382504288164665523,0.00300171526586620926,0.44596912521440823328,0.36651752423564504101,368.0246438197920678,0.14171145314585755401,0.31671232876712328767,0.16552315608919382504,5.7455752212389381
tewksbo01,1986,104,115.0,7.0,17.0,2.0,0.0,0.0,5.0,0.0,0.0,8.0,43.0,0.0,0.0,16.0,0.0,2.0,1.1057692307692308,0.06086956521739130435,0.14782608695652173913,0.01739130434782608696,0.00000000000000000000,0.00000000000000000000,0.04347826086956521739,0.00000000000000000000,0.00000000000000000000,0.06956521739130434783,0.37391304347826086957,0.00000000000000000000,0.16521739130434782609,0.20325203252032520325,3.8617886178861789,0.03139665542996893384,0.23611111111111111111,0.01739130434782608696,2.8604651162790698
tablepa01,1981,575,1966.0,250.0,566.0,98.0,16.0,29.0,252.0,8.0,13.0,178.0,301.0,8.0,10.0,7.0,16.0,67.0,3.4191304347826087,0.12716174974567650051,0.28789420142421159715,0.04984740590030518820,0.00813835198372329603,0.01475076297049847406,0.12817904374364191251,0.00406917599186164802,0.00661241098677517803,0.09053916581892166836,0.15310274669379450661,0.00406917599186164802,0.39827060020345879959,0.34746543778801843318,271.7126865671641791,0.12673166351080418802,0.32506053268765133172,0.11037639877924720244,7.1229235880398671
upshawi01,1978,510,1555.0,227.0,417.0,65.0,18.0,54.0,211.0,25.0,22.0,151.0,254.0,17.0,7.0,16.0,13.0,24.0,3.0490196078431373,0.14598070739549839228,0.26816720257234726688,0.04180064308681672026,0.01157556270096463023,0.03472668810289389068,0.13569131832797427653,0.01607717041800643087,0.01414790996784565916,0.09710610932475884244,0.16334405144694533762,0.01093247588424437299,0.43729903536977491961,0.33314020857473928158,226.4009378663540445,0.13270863884311491474,0.28809523809523809524,0.16913183279742765273,6.7165354330708661
downibr01,1973,586,1684.0,212.0,414.0,58.0,4.0,33.0,185.0,24.0,12.0,263.0,287.0,11.0,14.0,30.0,15.0,45.0,2.8737201365187713,0.12589073634204275534,0.24584323040380047506,0.03444180522565320665,0.00237529691211401425,0.01959619952494061758,0.10985748218527315914,0.01425178147268408551,0.00712589073634204276,0.15617577197149643705,0.17042755344418052257,0.00653206650831353919,0.34382422802850356295,0.34969635627530364372,201.3266563944530046,0.10340352151743862590,0.27628716461203770848,0.09798099762470308789,6.7839721254355401
elsteke01,1986,531,1566.0,166.0,351.0,75.0,6.0,34.0,174.0,10.0,6.0,142.0,240.0,32.0,7.0,14.0,18.0,27.0,2.9491525423728814,0.10600255427841634738,0.22413793103448275862,0.04789272030651340996,0.00383141762452107280,0.02171136653895274585,0.11111111111111111111,0.00638569604086845466,0.00383141762452107280,0.09067688378033205619,0.15325670498084291188,0.02043422733077905492,0.34482758620689655172,0.28851702250432775534,155.8665105386416862,0.09125673919124220502,0.24198473282442748092,0.12068965517241379310,7.1166666666666667
peavyja01,2002,175,333.0,32.0,58.0,12.0,1.0,2.0,24.0,0.0,1.0,14.0,100.0,0.0,3.0,36.0,1.0,3.0,1.9028571428571429,0.09609609609609609610,0.17417417417417417417,0.03603603603603603604,0.00300300300300300300,0.00600600600600600601,0.07207207207207207207,0.00000000000000000000,0.00300300300300300300,0.04204204204204204204,0.30030030030030030030,0.00000000000000000000,0.23423423423423423423,0.21367521367521367521,16.1844380403458213,0.04664103181655856290,0.24137931034482758621,0.06006006006006006006,3.4700000000000000
