player_id,end_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
pendlte01,1998,1087,4046.0,493.0,1112.0,221.0,17.0,102.0,562.0,35.0,16.0,264.0,607.0,47.0,10.0,19.0,38.0,98.0
andujjo01,1988,215,365.0,15.0,46.0,7.0,1.0,2.0,22.0,7.0,3.0,18.0,188.0,0.0,0.0,29.0,0.0,6.0
myersgr01,2005,860,2352.0,270.0,612.0,112.0,6.0,73.0,324.0,3.0,10.0,218.0,438.0,24.0,3.0,10.0,18.0,75.0
roberda06,1982,254,503.0,52.0,118.0,14.0,2.0,15.0,58.0,2.0,2.0,37.0,94.0,8.0,2.0,6.0,3.0,11.0
washiul01,1987,357,1055.0,133.0,245.0,34.0,14.0,7.0,78.0,56.0,16.0,94.0,172.0,4.0,1.0,17.0,4.0,7.0
easleda01,2008,1184,3791.0,501.0,961.0,200.0,19.0,124.0,496.0,59.0,24.0,335.0,652.0,16.0,99.0,20.0,28.0,84.0
mathije01,2015,333,958.0,78.0,181.0,43.0,2.0,20.0,102.0,2.0,2.0,67.0,307.0,9.0,3.0,26.0,8.0,14.0
wohlfji01,1986,665,1377.0,137.0,362.0,71.0,13.0,14.0,161.0,21.0,15.0,105.0,174.0,12.0,1.0,13.0,17.0,30.0
piazzmi01,2007,1223,4353.0,625.0,1273.0,234.0,5.0,259.0,802.0,7.0,9.0,487.0,700.0,88.0,20.0,0.0,29.0,157.0
rodriiv01,2011,1813,6925.0,1007.0,2083.0,414.0,40.0,243.0,992.0,108.0,51.0,370.0,1144.0,48.0,38.0,17.0,52.0,260.0
winfida01,1995,2177,8161.0,1256.0,2314.0,413.0,65.0,365.0,1412.0,128.0,62.0,917.0,1255.0,117.0,16.0,14.0,67.0,250.0
benzito01,1995,202,515.0,59.0,140.0,20.0,4.0,16.0,59.0,2.0,1.0,32.0,122.0,6.0,2.0,4.0,6.0,5.0
cruzja01,2005,241,362.0,46.0,87.0,21.0,1.0,9.0,52.0,3.0,1.0,45.0,109.0,3.0,8.0,1.0,3.0,7.0
leeca01,2012,1219,4655.0,592.0,1316.0,277.0,9.0,206.0,811.0,61.0,21.0,400.0,483.0,48.0,21.0,0.0,64.0,128.0
jacobbr01,1992,851,2874.0,316.0,768.0,129.0,14.0,76.0,337.0,9.0,19.0,303.0,430.0,18.0,13.0,5.0,27.0,92.0
grosswa01,1986,499,1286.0,161.0,301.0,49.0,1.0,54.0,167.0,8.0,9.0,204.0,219.0,8.0,6.0,13.0,7.0,18.0
hootobu01,1985,288,414.0,25.0,56.0,12.0,0.0,2.0,28.0,0.0,0.0,20.0,99.0,0.0,0.0,74.0,0.0,3.0
whitero02,2007,945,3430.0,471.0,968.0,181.0,17.0,130.0,502.0,21.0,18.0,220.0,583.0,15.0,60.0,2.0,29.0,93.0
mulhote01,2006,570,408.0,18.0,53.0,11.0,1.0,2.0,20.0,0.0,0.0,9.0,185.0,0.0,0.0,40.0,1.0,2.0
macfami01,1999,680,2146.0,298.0,541.0,129.0,8.0,87.0,319.0,9.0,11.0,193.0,424.0,11.0,66.0,6.0,24.0,44.0
lawva01,1991,600,1894.0,211.0,487.0,102.0,9.0,35.0,229.0,14.0,16.0,199.0,307.0,10.0,4.0,14.0,15.0,47.0
alomasa02,2007,1033,3367.0,403.0,930.0,190.0,7.0,94.0,451.0,15.0,15.0,152.0,365.0,8.0,24.0,37.0,23.0,107.0
driesda01,1987,990,3154.0,421.0,817.0,171.0,6.0,95.0,417.0,53.0,29.0,472.0,394.0,72.0,16.0,6.0,42.0,67.0
washicl01,1990,1199,4138.0,583.0,1143.0,200.0,39.0,118.0,508.0,184.0,66.0,327.0,778.0,48.0,20.0,15.0,27.0,81.0
maynebr01,2004,880,2501.0,255.0,676.0,128.0,5.0,30.0,284.0,12.0,15.0,276.0,410.0,42.0,17.0,23.0,31.0,83.0
reedjo01,1997,569,1896.0,205.0,488.0,83.0,3.0,10.0,165.0,17.0,18.0,223.0,180.0,20.0,14.0,32.0,16.0,50.0
armasto01,1989,872,3210.0,404.0,803.0,139.0,22.0,168.0,529.0,5.0,12.0,166.0,728.0,21.0,8.0,2.0,35.0,102.0
whitfte01,1986,303,619.0,61.0,167.0,31.0,2.0,11.0,60.0,5.0,6.0,48.0,108.0,8.0,2.0,6.0,2.0,14.0
hershor01,2000,317,438.0,41.0,91.0,18.0,1.0,0.0,23.0,5.0,1.0,16.0,96.0,0.0,3.0,44.0,6.0,4.0
paytoja01,2010,687,2230.0,289.0,598.0,100.0,16.0,50.0,277.0,24.0,8.0,134.0,254.0,6.0,12.0,9.0,18.0,50.0
devermi01,1998,502,1624.0,219.0,402.0,78.0,8.0,42.0,213.0,21.0,14.0,136.0,298.0,3.0,4.0,6.0,14.0,40.0
reynocr01,1989,887,2482.0,276.0,627.0,83.0,40.0,29.0,233.0,29.0,12.0,132.0,249.0,30.0,1.0,51.0,21.0,30.0
youngmi02,2013,1227,4933.0,669.0,1488.0,291.0,25.0,105.0,657.0,51.0,15.0,370.0,748.0,25.0,14.0,0.0,47.0,168.0
willied01,1998,278,810.0,102.0,205.0,32.0,2.0,32.0,130.0,1.0,3.0,69.0,154.0,3.0,11.0,3.0,6.0,42.0
cookaa01,2012,134,178.0,10.0,30.0,4.0,0.0,0.0,13.0,0.0,0.0,9.0,63.0,0.0,1.0,27.0,1.0,0.0
hilldo01,1992,205,612.0,79.0,158.0,29.0,3.0,4.0,54.0,2.0,2.0,64.0,54.0,2.0,2.0,11.0,4.0,11.0
hernake01,1990,1400,5062.0,751.0,1506.0,275.0,32.0,115.0,743.0,63.0,42.0,756.0,691.0,96.0,25.0,4.0,54.0,109.0
flynndo01,1985,559,1663.0,119.0,386.0,56.0,14.0,1.0,104.0,9.0,7.0,50.0,138.0,22.0,0.0,29.0,6.0,39.0
lawtoma02,2006,666,2467.0,404.0,644.0,129.0,4.0,76.0,298.0,88.0,38.0,336.0,324.0,9.0,49.0,1.0,11.0,68.0
zeileto01,2004,1435,5006.0,646.0,1322.0,254.0,10.0,183.0,738.0,21.0,19.0,617.0,892.0,28.0,32.0,7.0,48.0,157.0
ellsbja01,2015,394,1604.0,229.0,444.0,73.0,15.0,32.0,156.0,112.0,18.0,131.0,271.0,9.0,15.0,2.0,12.0,27.0
howarry01,2015,728,2689.0,348.0,660.0,131.0,10.0,135.0,495.0,2.0,1.0,276.0,851.0,47.0,33.0,0.0,25.0,59.0
callaal01,2015,498,1544.0,164.0,376.0,62.0,0.0,25.0,165.0,4.0,6.0,177.0,190.0,5.0,2.0,7.0,18.0,42.0
diazbo01,1989,649,2200.0,206.0,544.0,97.0,2.0,57.0,285.0,3.0,9.0,136.0,268.0,12.0,9.0,14.0,17.0,71.0
hermadu01,2006,188,103.0,4.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,48.0,0.0,1.0,14.0,0.0,1.0
pryorgr01,1986,390,763.0,79.0,181.0,32.0,2.0,8.0,61.0,3.0,5.0,40.0,82.0,0.0,3.0,13.0,2.0,28.0
gibsoki01,1995,1143,4097.0,732.0,1088.0,193.0,29.0,186.0,633.0,208.0,44.0,548.0,933.0,60.0,45.0,12.0,41.0,55.0
amezaal01,2011,192,457.0,53.0,111.0,17.0,5.0,3.0,41.0,9.0,3.0,31.0,77.0,3.0,3.0,6.0,2.0,7.0
daultda01,1997,963,3113.0,455.0,783.0,178.0,24.0,121.0,531.0,43.0,6.0,541.0,584.0,53.0,23.0,6.0,36.0,31.0
jacksda03,1999,720,2142.0,253.0,555.0,92.0,12.0,67.0,268.0,35.0,12.0,108.0,391.0,9.0,10.0,24.0,14.0,54.0
ruthvdi01,1986,193,354.0,22.0,61.0,14.0,2.0,0.0,24.0,1.0,3.0,9.0,115.0,0.0,2.0,49.0,1.0,5.0
kingje01,1999,584,2137.0,333.0,552.0,112.0,8.0,103.0,414.0,50.0,12.0,271.0,337.0,14.0,10.0,2.0,39.0,47.0
mosebll01,1991,766,2846.0,445.0,715.0,124.0,25.0,88.0,353.0,151.0,39.0,329.0,560.0,19.0,28.0,15.0,19.0,50.0
oquenjo01,1995,649,1848.0,188.0,472.0,69.0,22.0,5.0,144.0,7.0,10.0,293.0,201.0,37.0,1.0,24.0,19.0,36.0
drewjd01,2011,969,3276.0,589.0,902.0,187.0,30.0,146.0,515.0,28.0,18.0,591.0,724.0,40.0,28.0,3.0,31.0,57.0
faheybi01,1983,277,674.0,51.0,170.0,21.0,1.0,5.0,61.0,4.0,2.0,50.0,53.0,12.0,0.0,9.0,7.0,10.0
dunnad01,2014,1180,4051.0,578.0,936.0,183.0,4.0,264.0,702.0,15.0,9.0,743.0,1452.0,62.0,40.0,0.0,28.0,62.0
konerpa01,2014,1676,5980.0,813.0,1648.0,279.0,3.0,328.0,1002.0,6.0,3.0,714.0,1048.0,72.0,71.0,0.0,63.0,196.0
martiti02,2005,1480,5215.0,758.0,1423.0,259.0,15.0,251.0,959.0,24.0,14.0,582.0,760.0,67.0,47.0,4.0,57.0,139.0
valenel01,1985,278,891.0,91.0,221.0,36.0,4.0,31.0,131.0,3.0,9.0,36.0,143.0,0.0,1.0,1.0,16.0,22.0
vandejo02,2004,840,1900.0,268.0,503.0,134.0,7.0,72.0,305.0,24.0,13.0,282.0,522.0,21.0,6.0,2.0,14.0,38.0
burrepa01,2011,790,2438.0,343.0,601.0,129.0,6.0,133.0,427.0,2.0,2.0,461.0,678.0,20.0,13.0,0.0,30.0,46.0
furcara01,2014,797,3219.0,509.0,893.0,151.0,31.0,56.0,295.0,125.0,41.0,323.0,435.0,14.0,10.0,20.0,15.0,48.0
perryge01,1995,622,1370.0,160.0,348.0,65.0,6.0,26.0,171.0,47.0,26.0,147.0,188.0,17.0,7.0,0.0,12.0,34.0
anderma02,2009,527,1004.0,138.0,262.0,50.0,4.0,31.0,122.0,22.0,11.0,72.0,177.0,3.0,3.0,11.0,14.0,15.0
branyru01,2011,659,1830.0,249.0,431.0,93.0,3.0,124.0,287.0,11.0,0.0,262.0,669.0,25.0,19.0,4.0,16.0,21.0
vottojo01,2015,382,1346.0,228.0,404.0,79.0,5.0,59.0,176.0,18.0,7.0,325.0,322.0,36.0,12.0,0.0,10.0,31.0
betanyu01,2013,346,1162.0,107.0,272.0,56.0,5.0,33.0,150.0,4.0,5.0,39.0,159.0,6.0,3.0,1.0,16.0,35.0
harrile01,2005,1248,2179.0,249.0,574.0,101.0,14.0,27.0,227.0,64.0,23.0,149.0,198.0,12.0,8.0,20.0,18.0,60.0
curtijo01,1984,304,196.0,14.0,39.0,3.0,3.0,0.0,12.0,0.0,0.0,7.0,83.0,0.0,1.0,25.0,2.0,2.0
bogarti01,2001,228,628.0,80.0,142.0,27.0,4.0,13.0,66.0,4.0,6.0,75.0,109.0,12.0,7.0,5.0,7.0,25.0
rivermi02,2011,81,209.0,20.0,50.0,12.0,0.0,5.0,31.0,3.0,0.0,24.0,49.0,3.0,4.0,1.0,1.0,8.0
fischmi01,1987,325,520.0,69.0,110.0,15.0,5.0,3.0,42.0,11.0,6.0,51.0,88.0,0.0,2.0,25.0,3.0,7.0
uribeju01,2015,1027,3322.0,366.0,849.0,173.0,11.0,108.0,440.0,15.0,17.0,235.0,685.0,20.0,23.0,19.0,25.0,95.0
hunteto01,2015,1835,6995.0,1029.0,1947.0,397.0,21.0,283.0,1124.0,149.0,75.0,551.0,1352.0,46.0,76.0,4.0,60.0,210.0
mattido01,1995,1072,4211.0,565.0,1230.0,244.0,7.0,99.0,583.0,10.0,2.0,366.0,265.0,86.0,15.0,0.0,51.0,118.0
martite01,1979,202,304.0,53.0,85.0,12.0,2.0,2.0,17.0,9.0,8.0,10.0,50.0,2.0,1.0,6.0,0.0,4.0
ceyro01,1987,1446,4971.0,685.0,1284.0,242.0,10.0,234.0,778.0,17.0,21.0,688.0,930.0,69.0,42.0,14.0,52.0,123.0
casilal01,2014,169,415.0,48.0,96.0,21.0,3.0,2.0,40.0,30.0,3.0,25.0,73.0,0.0,3.0,5.0,7.0,7.0
palmera01,2005,2104,7810.0,1284.0,2215.0,418.0,19.0,496.0,1499.0,71.0,26.0,1120.0,1103.0,145.0,67.0,7.0,94.0,153.0
uribejo01,1993,339,861.0,86.0,206.0,26.0,11.0,4.0,52.0,11.0,15.0,71.0,112.0,26.0,1.0,13.0,1.0,14.0
foxan01,2004,249,598.0,71.0,135.0,19.0,6.0,5.0,50.0,32.0,9.0,57.0,142.0,6.0,14.0,6.0,3.0,12.0
flahejo01,2005,605,2032.0,194.0,503.0,104.0,1.0,47.0,237.0,3.0,11.0,101.0,320.0,6.0,12.0,23.0,23.0,64.0
lemkema01,1998,495,1689.0,189.0,434.0,69.0,6.0,15.0,139.0,9.0,8.0,174.0,191.0,19.0,0.0,27.0,16.0,47.0
chaveen01,2014,582,1493.0,163.0,403.0,59.0,10.0,15.0,118.0,39.0,16.0,80.0,175.0,6.0,1.0,40.0,11.0,35.0
thamema01,2011,308,852.0,109.0,215.0,31.0,2.0,52.0,132.0,0.0,5.0,76.0,244.0,2.0,4.0,0.0,11.0,18.0
barajro01,2012,795,2593.0,302.0,615.0,132.0,0.0,110.0,356.0,1.0,1.0,165.0,476.0,20.0,39.0,16.0,26.0,48.0
ortizda01,2015,1802,6626.0,1125.0,1910.0,476.0,15.0,445.0,1403.0,11.0,7.0,1053.0,1325.0,181.0,27.0,1.0,65.0,179.0
yeagest01,1986,709,1830.0,151.0,390.0,49.0,8.0,45.0,200.0,5.0,7.0,166.0,347.0,35.0,2.0,19.0,13.0,52.0
hanseda01,2005,816,1059.0,119.0,272.0,48.0,6.0,23.0,145.0,4.0,4.0,193.0,222.0,17.0,4.0,4.0,10.0,25.0
omallto01,1990,105,159.0,19.0,40.0,9.0,0.0,3.0,24.0,0.0,0.0,14.0,26.0,2.0,0.0,0.0,2.0,1.0
spierbi01,2001,695,1716.0,246.0,489.0,101.0,18.0,21.0,210.0,45.0,17.0,235.0,236.0,17.0,9.0,9.0,9.0,34.0
drewst01,2015,419,1383.0,156.0,297.0,72.0,11.0,44.0,165.0,8.0,5.0,155.0,346.0,9.0,2.0,4.0,12.0,19.0
glaustr01,2010,768,2655.0,413.0,679.0,139.0,4.0,156.0,477.0,9.0,9.0,415.0,645.0,18.0,25.0,0.0,23.0,76.0
ransoco01,2013,269,647.0,88.0,135.0,40.0,2.0,28.0,92.0,4.0,1.0,80.0,237.0,1.0,8.0,6.0,0.0,17.0
lampkto01,2002,627,1492.0,191.0,361.0,67.0,6.0,51.0,204.0,14.0,13.0,159.0,241.0,23.0,35.0,8.0,13.0,33.0
perezod01,2008,140,168.0,15.0,21.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,42.0,0.0,0.0,18.0,0.0,2.0
masonji01,1979,153,310.0,32.0,58.0,15.0,1.0,1.0,18.0,1.0,3.0,25.0,53.0,1.0,0.0,11.0,1.0,7.0
laudnti01,1989,330,902.0,92.0,202.0,36.0,3.0,35.0,124.0,2.0,0.0,84.0,234.0,0.0,2.0,10.0,7.0,25.0
